ReportingResultId,GeographicAreaId,GeographicAreaName,GeographicAreaCode_ISO3,GeographicAreaCode_ISO2,ComponentId,ComponentName,ReportingResultIndicatorId,ReportingResultIndicatorName,ReportingResultValue,ReportingResultYear,ReportingResultSemester,ReportingResultSource,MeetsFinancialCriteria
0b662f51-75d1-451e-bb57-78ca90c4f1eb,6a5d3eb0-0d70-4b68-a767-12ce2b302bbd,Peru,PER,PE,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,16003,2013,2,Mid 2014 Global Fund Results.,True
183ccf4a-0dac-4d52-b24c-78d165bbcb3f,9b694df1-565a-4c5d-ad64-786048414bd9,Paraguay,PRY,PY,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,2952,2011,2,Mid 2012 Global Fund Results.,True
769477a4-6b35-40e2-9f09-78e866c9acb5,65cde444-a6b9-4286-bfb2-519fdfc91f81,South Sudan,SSD,SS,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),5974,2008,2,Mid 2009 Global Fund Results.,True
83ead39f-dfed-4acb-8ccb-78fa3a56d6ce,3ca6b230-0a31-427f-9b06-449580920816,Solomon Islands,SLB,SB,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),266,2010,2,Mid 2011 Global Fund Results.,True
74912c8f-4bd3-4d09-ab3f-78fb0eed9841,b1fb9f3f-70c5-4cba-850c-5035b0868980,Benin,BEN,BJ,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,5945793,2015,2,Mid 2016 Global Fund Results.,True
ea09de35-37c7-4553-9b69-7900f68c14c2,97066ca6-87c9-41ac-8e17-859ff7daa514,Sri Lanka,LKA,LK,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,1152101,2010,2,Mid 2011 Global Fund Results.,True
87371e4f-9610-48ec-821a-790554fbb70a,a15ecee9-30df-48e8-9bd1-a8ea04e779c6,Papua New Guinea,PNG,PG,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,7949054,2014,2,Mid 2015 Global Fund Results.,True
acab87f2-0d37-4141-b402-7914f755cb57,4ccf2884-f37a-477f-9e3d-fcd8926fb15e,Burundi,BDI,BI,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,17661,2009,2,Mid 2010 Global Fund Results.,True
864d7b98-cf35-48c3-b7b5-796cefe004da,ccd66728-2585-4e48-a529-591ccfb81152,Mongolia,MNG,MN,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,146,2016,2,Mid 2017 Global Fund Results.,True
f495d306-84f6-4f03-8013-799cb9a8686f,5061c5f2-1100-4eed-9cff-83787e240c78,Ethiopia,ETH,ET,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,323106,2013,2,Mid 2014 Global Fund Results.,True
14fc2827-1ffd-4b2d-977b-79a6a83e2228,9b694df1-565a-4c5d-ad64-786048414bd9,Paraguay,PRY,PY,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),4424,2008,2,Mid 2009 Global Fund Results.,True
ac1a5124-b940-4b1e-889f-79e5c31b026f,8a024a2f-4b31-4382-8c1e-1402ec2bff24,Togo,TGO,TG,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,2048,2008,2,Mid 2009 Global Fund Results.,True
0c2c1892-fedc-40f6-81e8-7a1706f7e1b1,c546498f-21fe-4685-909b-8a127a57afb0,Chad,TCD,TD,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,37320,2012,2,Mid 2013 Global Fund Results.,True
30f12fb5-faf6-422e-ba13-7a260f71d50c,73d2cd6b-1e4c-4641-b763-a6e4731d5402,Guatemala,GTM,GT,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,419465,2011,2,Mid 2012 Global Fund Results.,True
4c05903c-a39e-4091-876c-7a377d98dfea,5f1b1f25-2479-438c-a84f-8093d3477a36,Burkina Faso,BFA,BF,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,52248,2015,2,Mid 2016 Global Fund Results.,True
0bf30810-29ed-4d1e-8c75-7a5a450ce46c,7c973abd-19b9-486b-956a-8ddeb7dd3f58,India,IND,IN,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,3662755,2013,2,Mid 2014 Global Fund Results.,True
99da27a5-a27e-4719-9236-7a5f7d5f8ac7,6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35,Eritrea,ERI,ER,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,1890,2007,2,Mid 2008 Global Fund Results.,True
a51b790b-ba8a-40fc-8e94-7a62c8e66161,5407d575-ab23-4db6-ac34-b5eb567da7f0,Zambia,ZMB,ZM,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,5592190,2009,2,Mid 2010 Global Fund Results.,True
58d991ce-248b-4ebf-945d-7a773f745a25,d619f707-e72b-429a-9050-1ee690e285d8,Bhutan,BTN,BT,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,362395,2015,2,Mid 2016 Global Fund Results.,True
200d7af0-2ac7-47bd-8fbc-7add32bfad91,b64c29b4-0131-4f67-8c06-da720fc20e63,Iran (Islamic Republic),IRN,IR,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),8907,2016,2,Mid 2017 Global Fund Results.,True
3c194e18-cc3f-417c-805e-7ade65ebe59a,01ae2dc3-49f1-48b7-b9fb-2be348d15051,Lesotho,LSO,LS,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,82645,2012,2,Mid 2013 Global Fund Results.,True
39c9d6b2-6af7-419d-a5ed-7af1abd79d42,8acadd9d-dffc-412f-99f4-49ddcb30f64a,Zanzibar,QNB,,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,2477,2013,2,Mid 2014 Global Fund Results.,True
6ce2e5c3-1ae5-4906-8561-7af2a8803e3e,79cc6298-8372-48b4-9712-b11eaba1a805,Korea (Democratic Peoples Republic),PRK,KP,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,711960,2013,2,Mid 2014 Global Fund Results.,True
195a94c6-9dd3-444b-ae77-7af6100346fb,16aeb894-1042-4a7a-9757-016e29cbdf8f,Nicaragua,NIC,NI,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,243162,2012,2,Mid 2013 Global Fund Results.,True
00559346-c0ac-47f5-b622-7b0d8a81cf90,38565614-b542-4558-96f5-6c0ab3e36f97,Honduras,HND,HN,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,2710,2008,2,Mid 2009 Global Fund Results.,True
ef54429d-a86a-4255-8930-7b123e0a1a7b,9b694df1-565a-4c5d-ad64-786048414bd9,Paraguay,PRY,PY,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),1240,2005,2,Mid 2006 Global Fund Results.,True
b710a065-2565-4713-918c-7b1533c52f59,64c612a7-e6d5-464e-af1f-88c4f1522a7a,Suriname,SUR,SR,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,69608,2008,2,Mid 2009 Global Fund Results.,True
a4f62cc1-b188-41a3-9f5f-7b2c74c2f8f9,e0316ecb-e5d9-4e90-830d-10bddc0c4e5f,Multicountry Americas (Andean),QMD,,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,346111,2010,2,Mid 2011 Global Fund Results.,True
e67a4fbc-7708-4600-881c-7b735f0993e2,abd20e6f-1d8d-4fd0-964e-f429e276d3ac,Cameroon,CMR,CM,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,39969,2007,2,Mid 2008 Global Fund Results.,True
b8cf3960-99eb-4b08-9553-7b7974c9c1a3,d9728bba-df64-4ff5-9968-f195de080917,Sierra Leone,SLE,SL,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),7157,2009,2,Mid 2010 Global Fund Results.,True
ce7216c6-7540-4150-a9cd-7b9da6558271,abd20e6f-1d8d-4fd0-964e-f429e276d3ac,Cameroon,CMR,CM,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),6619,2007,2,Mid 2008 Global Fund Results.,True
a144daa6-6c64-4d54-8eef-7baa045aa80c,c546498f-21fe-4685-909b-8a127a57afb0,Chad,TCD,TD,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,2816,2007,2,Mid 2008 Global Fund Results.,True
b5f5d64c-29f2-465d-9a17-7baa633f238a,16aeb894-1042-4a7a-9757-016e29cbdf8f,Nicaragua,NIC,NI,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,973,2009,2,Mid 2010 Global Fund Results.,True
84f37428-4c30-4faf-b4a0-7badc764fd1a,a37a1d83-5b1b-4b7f-af9f-1808fdffd792,Guinea,GIN,GN,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,495027,2009,2,Mid 2010 Global Fund Results.,True
efe79389-3905-4c5b-a802-7bbf03227f46,0b4ea0b4-59bb-4357-94b1-bb0e8d1e57ed,Albania,ALB,AL,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,140,2010,2,Mid 2011 Global Fund Results.,True
fd2a68e1-1d01-4ae1-bd52-7bce9ea49ebd,01ae2dc3-49f1-48b7-b9fb-2be348d15051,Lesotho,LSO,LS,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),14863,2010,2,Mid 2011 Global Fund Results.,True
0b10e3c0-096e-4162-88e9-7be2e94dbb9f,ec4cbe95-b688-4ab8-bb5b-61f6d90910a9,Uzbekistan,UZB,UZ,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,6021,2012,2,Mid 2013 Global Fund Results.,True
a80f60e0-a750-4805-a092-7c17299ec102,ccd66728-2585-4e48-a529-591ccfb81152,Mongolia,MNG,MN,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,1,2005,2,Mid 2006 Global Fund Results.,True
8d061025-8292-4128-8d79-7c179d5b6833,16aeb894-1042-4a7a-9757-016e29cbdf8f,Nicaragua,NIC,NI,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),8916,2012,2,Mid 2013 Global Fund Results.,True
4e05b054-2aff-4f02-a8ea-7c2ee7b1e91e,8acadd9d-dffc-412f-99f4-49ddcb30f64a,Zanzibar,QNB,,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),52,2006,2,Mid 2007 Global Fund Results.,True
e2fd49cb-378d-4aea-ba2c-7c475a80d3fd,9e2e4c76-e3b7-480b-ba13-e1174183d95e,Moldova,MDA,MD,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),9242,2010,2,Mid 2011 Global Fund Results.,True
bacef5d3-785d-4648-8758-7c63b3abd569,1a011619-1610-46be-a1ac-4cbafe3e6a42,Georgia,GEO,GE,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),5255,2011,2,Mid 2012 Global Fund Results.,True
7dc12d40-859c-4e8e-8c3d-7c664e568ac0,a37a1d83-5b1b-4b7f-af9f-1808fdffd792,Guinea,GIN,GN,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),13376,2013,2,Mid 2014 Global Fund Results.,True
14b39366-dd1d-43e4-b871-7c7f01a66a65,65cde444-a6b9-4286-bfb2-519fdfc91f81,South Sudan,SSD,SS,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),9776,2010,2,Mid 2011 Global Fund Results.,True
41e8ef0a-32bc-43a2-8318-7c8336658d38,5dc7f407-48e2-47dc-9e54-9a94e49999fe,Senegal,SEN,SN,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,5741015,2014,2,Mid 2015 Global Fund Results.,True
329017a2-b871-417e-a06d-7c93da660ec4,ed3fb9ed-a462-4743-b6d3-12b20f363974,Côte d'Ivoire,CIV,CI,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,146644,2015,2,Mid 2016 Global Fund Results.,True
88e309e3-61a0-4e19-a394-7cac5b7401df,a1313a6f-19ba-457f-b0eb-5ff2c5c55b6d,Yemen,YEM,YE,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,177855,2006,2,Mid 2007 Global Fund Results.,True
b83ceb49-edcc-48eb-9695-7ce0cfc571ab,5dc7f407-48e2-47dc-9e54-9a94e49999fe,Senegal,SEN,SN,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),37716,2013,2,Mid 2014 Global Fund Results.,True
686ac8f9-b58f-451a-ac42-7d01905eb4f9,38c052af-358f-4185-b3b6-c0d3ab4ede7d,Namibia,NAM,NA,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),26886,2014,2,Mid 2015 Global Fund Results.,True
99e43ae3-ec35-408d-99ff-7d1ed4f1ec4e,2afb8ffb-ea1a-42a0-b9a8-357ca8434d92,Haiti,HTI,HT,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,377671,2011,2,Mid 2012 Global Fund Results.,True
aebbafaf-d225-460d-ad23-7d215ac5747a,ec4cbe95-b688-4ab8-bb5b-61f6d90910a9,Uzbekistan,UZB,UZ,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,3832,2011,2,Mid 2012 Global Fund Results.,True
d5b3bc02-bf44-423d-8ffe-7d41479ce654,38c052af-358f-4185-b3b6-c0d3ab4ede7d,Namibia,NAM,NA,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),1337,2007,2,Mid 2008 Global Fund Results.,True
b93a37bd-c196-4d44-bca1-7d41ef7b1a67,147e4a28-28b8-4a6d-91d2-2c17c312dfeb,Zimbabwe,ZWE,ZW,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,4885112,2015,2,Mid 2016 Global Fund Results.,True
107071b4-c286-4453-9b32-7d49593950ee,5407d575-ab23-4db6-ac34-b5eb567da7f0,Zambia,ZMB,ZM,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),44377,2011,2,Mid 2012 Global Fund Results.,True
be53238f-c979-43ba-a3c4-7d4cb7756f05,63887eb8-fa1d-45d5-8fd3-acbb7c2188c6,Central African Republic,CAF,CF,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,12840,2013,2,Mid 2014 Global Fund Results.,True
e866be60-ebcf-4e6b-ab57-7d5055a93da7,05f96594-03e4-40a2-9cd9-a5cbf37a928a,Maldives,MDV,MV,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,3,2012,2,Mid 2013 Global Fund Results.,True
bdd15bd8-fac5-4e58-ac2a-7d5761392fee,1095c077-a626-4f85-bd3f-42c01deceec8,Afghanistan,AFG,AF,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,7293009,2015,2,Mid 2016 Global Fund Results.,True
1c0adc8b-654e-4b99-b5cc-7d5fd06f2cdf,4b856894-86ff-43b0-99bf-d7074ff6d634,Egypt,EGY,EG,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,3268,2016,2,Mid 2017 Global Fund Results.,True
ec01ef16-bc8b-4a94-835d-7d6ffee75f2a,6e687023-6549-45be-ad92-e64151157471,Ghana,GHA,GH,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),1620,2005,2,Mid 2006 Global Fund Results.,True
83a0d3ff-c805-4592-84ae-7d71c1cccf98,19a42508-b05c-4128-a2ed-ff5eea6af30d,Tanzania (United Republic),TZA,TZ,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,246214,2010,2,Mid 2011 Global Fund Results.,True
99d6b6cb-8667-43e3-9204-7d8bfb4cb4e7,b3174ce7-b534-4296-bade-cea09beeeb04,Mali,MLI,ML,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,2439545,2014,2,Mid 2015 Global Fund Results.,True
047fc460-a744-4290-9079-7d8db181d0cc,f1b33974-aeec-4ab8-9519-bd3600122512,South Africa,ZAF,ZA,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),338504,2010,2,Mid 2011 Global Fund Results.,True
bfc84503-f93f-44f8-886e-7d9a6876dd7a,f1b33974-aeec-4ab8-9519-bd3600122512,South Africa,ZAF,ZA,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,19094,2011,2,Mid 2012 Global Fund Results.,True
0a4222c5-b5e6-42da-9e73-7d9ab91b69c4,63887eb8-fa1d-45d5-8fd3-acbb7c2188c6,Central African Republic,CAF,CF,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),15566,2010,2,Mid 2011 Global Fund Results.,True
bbfd7a46-410e-4bdc-8f52-7d9fc4943e33,ba354972-1389-4a5d-a1b6-feb1c167b2e0,Romania,ROU,RO,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),9643,2008,2,Mid 2009 Global Fund Results.,True
5235b044-421f-4562-b0c4-7da46d17bee3,5dc7f407-48e2-47dc-9e54-9a94e49999fe,Senegal,SEN,SN,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),28687,2012,2,Mid 2013 Global Fund Results.,True
13eddf94-697d-4371-8156-7dbbbfc18a95,b3174ce7-b534-4296-bade-cea09beeeb04,Mali,MLI,ML,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,23754,2008,2,Mid 2009 Global Fund Results.,True
b5ca1545-716d-4a99-a048-7de3acd9f30f,422a9c0c-7b21-48fa-b37c-61a1ada27bd1,Mozambique,MOZ,MZ,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,802659,2015,2,Mid 2016 Global Fund Results.,True
1bf98e17-04de-47fd-a9eb-7de55fbe1cd3,05f96594-03e4-40a2-9cd9-a5cbf37a928a,Maldives,MDV,MV,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,2,2009,2,Mid 2010 Global Fund Results.,True
1ecf5964-b4b2-480f-860f-7de9f05d15c5,56c65361-a920-473c-b1c7-76b842d66bae,Bolivia (Plurinational State),BOL,BO,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,1088,2009,2,Mid 2010 Global Fund Results.,True
510a2e07-787f-45be-ba21-7deecfbc0f9d,ef4cf219-ea30-4c9a-a2de-50e084257917,Somalia,SOM,SO,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,953447,2010,2,Mid 2011 Global Fund Results.,True
0514eb49-0c60-4091-b28e-7df8d4a5926a,216dd399-f56a-4064-a4ac-f88cc982fde5,Armenia,ARM,AM,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,64,2007,2,Mid 2008 Global Fund Results.,True
693419a1-4e58-427b-87d4-7e04d1971411,c546498f-21fe-4685-909b-8a127a57afb0,Chad,TCD,TD,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),23986,2012,2,Mid 2013 Global Fund Results.,True
ea4e6791-2138-45a2-a70d-7e0afc8ca8a7,d0e17d32-68e3-481a-9ca5-bac4e685c119,Indonesia,IDN,ID,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,77023,2016,2,Mid 2017 Global Fund Results.,True
53d2352b-36a7-4816-80cb-7e215e817ac0,6e687023-6549-45be-ad92-e64151157471,Ghana,GHA,GH,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,21541,2008,2,Mid 2009 Global Fund Results.,True
8286f655-3db1-449e-aa10-7e3680811be3,d9728bba-df64-4ff5-9968-f195de080917,Sierra Leone,SLE,SL,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,800730,2013,2,Mid 2014 Global Fund Results.,True
b2bd03aa-0a7e-4a15-a014-7e6a0e351383,b3d59122-9d71-4df9-ae0e-9e4b1b315de8,Myanmar,MMR,MM,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),83096,2012,2,Mid 2013 Global Fund Results.,True
faaadc21-e89a-4547-9bae-7e92caec76df,ec4cbe95-b688-4ab8-bb5b-61f6d90910a9,Uzbekistan,UZB,UZ,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),62020,2015,2,Mid 2016 Global Fund Results.,True
